순위,도서명,저자,출판사,출판년도,ISBN,KDC,KDC명,대출건수
351,미키7 :에드워드 애슈턴 SF 장편소설 ,지은이: 에드워드 애슈턴 ;옮긴이: 진서희,황금가지,2023,9791170523376,843.6,문학 > 영미문학 > 소설,18
351,에디터의 기록법 =The editor's notes ,"지은이: 김송희,허완",휴머니스트출판그룹,2025,9791170873068,818,문학 > 한국문학 > 르포르타주 및 기타,18
351,생각이 너무 많은 어른들을 위한 심리학 :후회 없는 삶을 살고 싶은 당신에게 해 주고 싶은 말들 ,김혜남 지음,메이븐,2023,9791190538602,186.5,철학 > 심리학 > 임상심리학,18
351,지구인만큼 지구를 사랑할 순 없어 :정세랑 에세이 ,지은이: 정세랑,위즈덤하우스,2021,9791191583793,816.7,"문학 > 한국문학 > 일기, 서간, 기행",18
351,"괴물, 용혜 :김진영 경장편 ",지은이: 김진영,안전가옥,2025,9791193024959,813.7,문학 > 한국문학 > 소설,18
351,철학의 쓸모 :삶의 지침이 되는 철학 사용 설명서 ,로랑스 드빌레르 지음 ;박효은 옮김,Fika(피카),2024,9791193866146,100,철학 > 철학 > 철학,18
351,살인자의 기억법 :김영하 장편소설 ,지은이: 김영하,복복서가,2020,9791197021688,813.62,문학 > 한국문학 > 소설,18
384,내 여자의 열매 :한강 소설집 ,지은이: 한강,문학과지성사,2018,9788932034829,813.62,문학 > 한국문학 > 소설,17
384,이제야 언니에게 :최진영 소설 ,지은이: 최진영,창비,2019,9788936438012,813.7,문학 > 한국문학 > 소설,17
384,인간 실격,다자이 오사무 지음;김춘미 옮김,민음사,2004,9788937461033,833.6,문학 > 일본문학 > 소설,17
384,헌등사 ,지은이: 다와다 요코 ;옮긴이: 유라주,민음사,2024,9788937464522,833.6,문학 > 일본문학 > 소설,17
384,밤의 여행자들 :윤고은 장편소설 ,지은이: 윤고은,민음사,2013,9788937473036,813.7,문학 > 한국문학 > 소설,17
384,보건교사 안은영 :정세랑 장편소설 ,지은이: 정세랑,민음사,2015,9788937473098,813.7,문학 > 한국문학 > 소설,17
384,너무 한낮의 연애 :김금희 소설 ,지은이: 김금희,문학동네,2016,9788954640756,813.7,문학 > 한국문학 > 소설,17
384,있을 법한 모든 것 :구병모 소설 ,지은이: 구병모,문학동네,2023,9788954694179,813.7,문학 > 한국문학 > 소설,17
384,상실의 시대 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 유유정,문학사상,2011,9788970123691,833.6,문학 > 일본문학 > 소설,17
384,달리기를 말할 때 내가 하고 싶은 이야기 =What I talk about when I talk about running ,무라카미 하루키 지음 ;임홍빈 옮김,문학사상,2009,9788970128337,834,문학 > 일본문학 > 수필,17
384,스피노자 윤리학 수업 =Spinoza ethica ,진태원 지음,그린비,2022,9788976828996,166.2,"철학 > 서양철학 > 프랑스, 네덜란드철학",17
384,우울할 땐 뇌과학 ,앨릭스 코브 지음 ;정지인 옮김,푸른숲,2018,9791156757344,513.8525,기술과학 > 의학 > 내과학,17
384,흉가 :미쓰다 신조 장편소설 ,지은이: 미쓰다 신조 ;옮긴이: 현정수,더난콘텐츠그룹,2016,9791158790219,833.6,문학 > 일본문학 > 소설,17
384,짐승의 성 :혼다 테쓰야 장편소설 ,지은이: 혼다 테쓰야 ;옮긴이: 김윤수,더난콘텐츠그룹,2016,9791158790530,833.6,문학 > 일본문학 > 소설,17
384,종이 동물원 :켄 리우 소설 ,지은이: 켄 리우 ;옮긴이: 장성주,황금가지,2018,9791158884680,843.6,문학 > 영미문학 > 소설,17
384,라이프 임파서블 ,지은이: 매트 헤이그 ;옮긴이: 노진선,인플루엔셜,2024,9791168342477,843.6,문학 > 영미문학 > 소설,17
384,"다시, 몸으로 :한중SF단편선 ","지은이: 김초엽,옮긴이: 김이삭",인플루엔셜,2025,9791168342958,808.3,"문학 > 문학 > 전집, 총서",17
384,오역하는 말들 :황석희 에세이 ,지은이: 황석희,교보문고,2025,9791170612599,818,문학 > 한국문학 > 르포르타주 및 기타,17
384,초승달 엔딩 클럽 :조예은 소설 ,지은이: 조예은,위즈덤하우스,2024,9791171712502,813.7,문학 > 한국문학 > 소설,17
384,죽은 다음 :장례 노동 현장에서 쓴 죽음 르포르타주 ,희정 지음,한겨레엔,2025,9791172132521,384.6,"사회과학 > 풍속, 민속학 > 관혼상제",17
384,명랑한 은둔자 ,지은이: 캐럴라인 냅 ;옮긴이: 김명남,바다출판사,2020,9791189932671,844,문학 > 영미문학 > 수필,17
384,88번 버스의 기적 :프레야 샘슨 장편소설 ,지은이: 프레야 샘슨 ;옮긴이: 윤선미,모모,2023,9791192579870,843.6,문학 > 영미문학 > 소설,17
384,즐거운 어른 :이옥선 산문 ,지은이: 이옥선,이야기장수,2024,9791194184034,818,문학 > 한국문학 > 르포르타주 및 기타,17
384,여름어 사전 - 우리가 간직한 157개의 여름 단어,아침달 편집부 (지은이),아침달,2025,9791194324799,,,17
408,신사고 SSEN 쎈 고등 수학 1 + 수학 2 세트 ( 2014 고1적용 / 새교육과정 ) - 오답노트+단어장 사은품증정,,좋은책신사고,2013,0000000000000,,,16
408,역행자 :돈·시간·운명으로부터 완전한 자유를 얻는 7단계 인생 공략집 ,자청 지음,웅진씽크빅,2022,9788901260716,325.211,사회과학 > 경제학 > 경영관리,16
408,사랑의 기술,에리히 프롬 지음;황문수 옮김,문예출판사,2006,9788931001143,181.71,철학 > 심리학 > 각론,16
408,홀 =편혜영 장편소설 /The hole ,지은이: 편혜영,문학과지성사,2016,9788932028477,813.7,문학 > 한국문학 > 소설,16
408,피프티 피플 :정세랑 장편소설 ,지은이: 정세랑,창비,2021,9788936434540,813.7,문학 > 한국문학 > 소설,16
408,튜브 :손원평 장편소설 ,지은이: 손원평,창비,2022,9788936434625,813.7,문학 > 한국문학 > 소설,16
408,당신의 세계는 아직도 바다와 빗소리와 작약을 취급하는지 :김경미 시집 ,지은이: 김경미,민음사,2023,9788937409288,811.7,문학 > 한국문학 > 시,16
408,동생 :찬와이 장편 소설 ,지은이: 찬와이 ;옮긴이: 문현선,민음사,2025,9788937428869,823.7,문학 > 중국문학 > 소설,16
408,사랑의 이해 :이혁진 장편소설 ,지은이: 이혁진,민음사,2019,9788937439933,813.7,문학 > 한국문학 > 소설,16
408,동물농장,조지 오웰 지음;도정일 옮김,민음사,1998,9788937460050,843,문학 > 영미문학 > 소설,16
408,젊은 베르테르의 슬픔,요한 볼프강 폰 괴테 지음;박찬기 옮김,민음사,1999,9788937460258,853,문학 > 독일문학 > 소설,16
408,8월은 악마의 달 ,지은이: 에드나 오브라이언 ;옮긴이: 임슬애,민음사,2024,9788937464515,843.5,문학 > 영미문학 > 소설,16
408,내가 말하고 있잖아 :정용준 장편소설 ,지은이: 정용준,민음사,2020,9788937473289,813.7,문학 > 한국문학 > 소설,16
408,나는 나를 파괴할 권리가 있다 :김영하 장편소설 ,지은이: 김영하,문학동네,2010,9788954611770,813.7,문학 > 한국문학 > 소설,16
408,긴긴밤 ,루리 글·그림,문학동네,2021,9788954677158,813.7,문학 > 한국문학 > 소설,16
408,새의 선물 :은희경 장편소설 ,지은이: 은희경,문학동네,2022,9788954687041,813.62,문학 > 한국문학 > 소설,16
408,웬만해선 아무렇지 않다 :웃음과 눈물의 절묘함 특별한 짧은 소설 ,지은이: 이기호 ;그린이: 박선경,마음산책,2016,9788960902572,813.7,문학 > 한국문학 > 소설,16
408,빅 픽처 :더글라스 케네디 장편소설 ,지은이: 더글라스 케네디 ;옮긴이: 조동섭,밝은 세상,2010,9788984371026,843.5,문학 > 영미문학 > 소설,16
408,미로 속 아이 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2024,9788984374942,863,문학 > 프랑스문학 > 소설,16
408,[예스리커버] 토마토 컵라면,차정은,BOOKK(부크크),2024,9791141077761,,,16
408,(2025 제16회) 젊은작가상 수상작품집 ,"지은이: 백온유,현호정",문학동네,2025,9791141602024,813.7,문학 > 한국문학 > 소설,16
408,저속노화 식사법 :노년내과 의사가 알려주는 기적의 식단 혁명 ,정희원 지음,문학동네,2024,9791141606862,517.52,"기술과학 > 의학 > 위생학, 공공의학",16
408,3월의 마치 :정한아 장편소설 ,지은이: 정한아,문학동네,2025,9791141609313,813.7,문학 > 한국문학 > 소설,16
408,13·67 :찬호께이 장편소설 ,지은이: 찬호께이 ;옮긴이: 강초아,한즈미디어,2023,9791160078572,823.7,문학 > 중국문학 > 소설,16
408,아침에는 죽음을 생각하는 것이 좋다 ,지은이: 김영민,어크로스,2018,9791160560640,818,문학 > 한국문학 > 르포르타주 및 기타,16
408,행복할 거야 이래도 되나 싶을 정도로 :일홍 에세이 ,지은이: 일홍,부크럼,2024,9791162145043,818,문학 > 한국문학 > 르포르타주 및 기타,16
408,치유의 빛 :강화길 장편소설 ,지은이: 강화길,은행나무,2025,9791167375629,813.7,문학 > 한국문학 > 소설,16
408,파타 =문가영 산문집 /Pata ,지은이: 문가영,위즈덤하우스,2024,9791171711581,818,문학 > 한국문학 > 르포르타주 및 기타,16
408,우리가 열 번을 나고 죽을 때 ,지은이: 성해나,위즈덤하우스,2025,9791171717330,813.7,문학 > 한국문학 > 소설,16
408,우리는 왜 진정성에 집착하는가 :진짜와 허상에 관하여 ,에밀리 부틀 지음 ;이진 옮김,푸른숲,2024,9791172540364,104,"철학 > 철학 > 강연집, 수필집",16
408,"혐오의 즐거움에 관하여 :거장의 재발견, 윌리엄 해즐릿 국내 첫 에세이집 ",지은이: 윌리엄 해즐릿 ;옮긴이: 공진호,아티초크,2024,9791186643204,844,문학 > 영미문학 > 수필,16
408,"자존감 수업 :하루에 하나, 나를 사랑하게 되는 자존감 회복 훈련 ",윤홍균 지음,심플라이프,2016,9791186757093,182.1,철학 > 심리학 > 차이심리학,16
408,우리는 이 별을 떠나기로 했어 ,"지은이: 천선란,이루카",허블,2021,9791190090377,813.7,문학 > 한국문학 > 소설,16
408,어른의 어휘력 :말에 품격을 더하고 세상을 올바르게 이해하는 힘 ,유선경 지음,앤의서재,2020,9791190710053,802.5,"문학 > 문학 > 문장작법, 수사학",16
408,세상의 마지막 기차역 ,무라세 다케시 지음 ;김지연 옮김,바이포엠 스튜디오,2022,9791191043754,833.6,문학 > 일본문학 > 소설,16
408,고통 구경하는 사회 :우리는 왜 불행과 재난에서 눈을 떼지 못하는가 ,김인정 지음,Whale Books(웨일북),2023,9791192097633,334.2,"사회과학 > 사회학, 사회문제 > 사회문제",16
408,마흔에 읽는 쇼펜하우어 :마음의 위기를 다스리는 철학 수업 ,강용수 지음,유노콘텐츠그룹,2023,9791192300818,165.47,"철학 > 서양철학 > 독일, 오스트리아철학",16
408,로터스 택시에는 특별한 손님이 탑니다 ,가토 겐 지음 ;양지윤 옮김,필름,2023,9791193262047,833.6,문학 > 일본문학 > 소설,16
408,쇼펜하우어 인생수업 :한 번뿐인 삶 이렇게 살아라 ,쇼펜하우어 저 ;김지민 엮음,Highest(하이스트),2024,9791193282045,165.47,"철학 > 서양철학 > 독일, 오스트리아철학",16
408,감정의 이해 ,엠마 헵번 지음 ;김나연 옮김,콘텐츠그룹 포레스트,2024,9791193506455,181.7,철학 > 심리학 > 각론,16
448,하쿠바산장 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 민경욱,RHK(알에이치코리아),2020,9788925569130,833.6,문학 > 일본문학 > 소설,15
448,당신은 사건 현장에 있습니다 :일러스트 한 장으로 즐기는 추리 게임 ,글: 모데스토 가르시아 ;번역: 엄지영,중앙일보에스,2023,9788927879718,691.9,"예술 > 오락, 운동 > 오락",15
448,여수의 사랑 :한강 소설집 ,지은이: 한강,문학과지성사,2018,9788932034812,813.62,문학 > 한국문학 > 소설,15
448,이기적 유전자 ,리처드 도킨스 지음 ;이상임 옮김,을유문화사,2018,9788932473901,491.51,자연과학 > 동물학 > 일반 동물학,15
448,고상하고 천박하게 ,"지은이: 김사월,이훤",열린책들,2025,9788932924953,818,문학 > 한국문학 > 르포르타주 및 기타,15
448,바다의 뚜껑 ,지은이: 요시모토 바나나 ;옮긴이: 김난주,민음사,2016,9788937433207,833.6,문학 > 일본문학 > 소설,15
448,폭풍의 언덕,에밀리 브론테 지음;김종길 옮김,민음사,2005,9788937461187,843,문학 > 영미문학 > 소설,15
448,포스트맨은 벨을 두 번 울린다 ,제임스 M. 케인 [지음] ;이만식 옮김,민음사,2007,9788937461699,843,문학 > 영미문학 > 소설,15
448,젊은 ADHD의 슬픔 :정지음 에세이 ,지은이: 정지음,민음사,2021,9788937472114,513.854904,기술과학 > 의학 > 내과학,15
448,곰탕 :김영탁 장편소설 ,지은이: 김영탁,Arte(아르테),2018,9788950973766,813.7,문학 > 한국문학 > 소설,15
448,슬픔이여 안녕 ,지은이: 프랑수아즈 사강 ;옮긴이: 김남주,Arte(아르테),2019,9788950976705,863,문학 > 프랑스문학 > 소설,15
448,2인조 :정해연 장편소설 ,지은이: 정해연,문학동네,2024,9788954658164,813.7,문학 > 한국문학 > 소설,15
448,여름에 우리가 먹는 것 :송지현 소설 ,지은이: 송지현,문학동네,2021,9788954683739,813.7,문학 > 한국문학 > 소설,15
448,고요한 우연 :김수빈 장편소설 ,글쓴이: 김수빈,문학동네,2023,9788954691154,813.7,문학 > 한국문학 > 소설,15
448,"설자은, 금성으로 돌아오다 :정세랑 장편소설 ",지은이: 정세랑,문학동네,2023,9788954695978,813.7,문학 > 한국문학 > 소설,15
448,13·67 :찬호께이 장편소설 ,지은이: 찬호께이 ;옮긴이: 강초아,한스미디어,2015,9788959758340,823.7,문학 > 중국문학 > 소설,15
448,나를 찾아줘 :길리언 플린 장편소설 ,지은이: 길리언 플린 ;옮긴이: 강선재,푸른숲,2013,9788971848722,843.6,문학 > 영미문학 > 소설,15
448,악의 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2019,9788972750031,833.6,문학 > 일본문학 > 소설,15
448,라플라스의 마녀 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2016,9788972757573,833.6,문학 > 일본문학 > 소설,15
448,"우는 나와 우는 우는 :장애와 사랑, 실패와 후회에 관한 끝말잇기 ",하은빈 지음,동녘,2025,9788972971542,818,문학 > 한국문학 > 르포르타주 및 기타,15
448,눈먼 자들의 도시,주제 사라마구 지음;정영목 옮김,해냄출판사,2002,9788973374939,879,문학 > 스페인문학 > 포르투갈문학,15
448,아가씨와 밤 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2018,9788984373617,863,문학 > 프랑스문학 > 소설,15
448,백야행 :하얀 어둠 속을 걷다 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2016,9788990982612,833.6,문학 > 일본문학 > 소설,15
448,돌이킬 수 없는 약속 :야쿠마루 가쿠 장편소설 ,저자: 야쿠마루 가쿠 ;옮긴이: 김성미,Book plaza(북플라자),2017,9788998274795,833.6,문학 > 일본문학 > 소설,15
448,역사의 쓸모 :자유롭고 떳떳한 삶을 위한 22가지 통찰 ,최태성 지음,다산북스,2019,9791130621968,904,"역사 > 역사 > 강연집, 사평",15
448,악의 마음을 읽는 자들 :국내 최초 프로파일러의 연쇄살인 추적기 ,"지은이: 권일용,고나무",Alma(알마 출판사),2018,9791159922251,364.45,사회과학 > 법학 > 형법,15
448,망내인 :네트워크에 사로잡힌 사람들 ,찬호께이 ;강초아,한즈미디어,2017,9791160072075,823.7,문학 > 중국문학 > 소설,15
448,사랑 후에 오는 것들 ,츠지 히토나리 지음 ;김훈아 옮김,소담출판사,2024,9791160274516,833.6,문학 > 일본문학 > 소설,15
448,추리소설가의 살인사건 ,저자: 히가시노 게이고 ;옮긴이: 민경욱,소미미디어,2020,9791166111983,833.6,문학 > 일본문학 > 소설,15
448,"식물, 상점 :강민영 장편소설 ",지은이: 강민영,한겨레엔,2024,9791172130657,813.7,문학 > 한국문학 > 소설,15
448,월든 ,헨리 데이비드 소로 지음 ;김석희 옮김,열림원,2017,9791188047079,844,문학 > 영미문학 > 수필,15
448,무해한 복숭아 ,지은이: 이은규,아침달,2023,9791189467845,811.7,문학 > 한국문학 > 시,15
448,"진이, 지니 :정유정 장편소설 ",지은이: 정유정,은행나무,2019,9791189982140,813.7,문학 > 한국문학 > 소설,15
448,소크라테스 익스프레스 :철학이 우리 인생에 스며드는 순간 ,에릭 와이너 지음 ;김하현 옮김,어크로스(어크로스출판그룹),2021,9791190030922,102,철학 > 철학 > 잡저,15
448,지적 대화를 위한 넓고 얕은 지식 :한 권으로 현실을 통찰하게 하는 지식 여행서,채사장 지음,Whale Books(웨일북),2020,9791190313193,001.3,"총류 > 총류 > 지식, 학문 일반",15
448,프리즘 :손원평 장편소설 ,지은이: 손원평,은행나무,2020,9791191071030,813.7,문학 > 한국문학 > 소설,15
448,인생의 역사 :신형철 시화 ,지은이: 신형철,난다,2022,9791191859379,809.1,"문학 > 문학 > 문학사, 평론",15
448,마흔에 읽는 니체 =지금 이순간을 살기 위한 철학 수업 /Nietzsche ,장재형 지음,유노콘텐츠그룹,2022,9791192300245,165.77,"철학 > 서양철학 > 독일, 오스트리아철학",15
448,게으른 완벽주의자를 위한 심리학 :미루기의 악순환에서 벗어나고 싶은 당신을 위한 심리 처방 ,헤이든 핀치 지음 ;이은정 옮김,시크릿하우스,2022,9791192312200,181.9,철학 > 심리학 > 각론,15
448,"여기는 커스터드, 특별한 도시락을 팝니다 ",가토 겐 지음 ;양지윤 옮김,필름(필름 출판사),2022,9791192403076,833.6,문학 > 일본문학 > 소설,15
448,왜 그들만 부자가 되는가 :부의 격차를 좁히는 진짜 돈의 모습 ,"필립 바구스,배진아 옮김",책읽어주는남자,2025,9791193937396,327,사회과학 > 경제학 > 금융,15
448,고전이 답했다 :마땅히 살아야 할 삶에 대하여 ,고명환 지음,라곰,2024,9791193939130,199.1,"철학 > 윤리학, 도덕철학 > 도덕훈, 교훈",15
448,언어의 온도 :말과 글에는 나름의 따뜻함과 차가움이 있다 ,지은이: 이기주,말글터,2016,9791195522125,818,문학 > 한국문학 > 르포르타주 및 기타,15
448,(5천년 역사가 단숨에 이해되는) 최소한의 한국사 ,최태성 지음,프런트페이지,2023,9791198243430,911,역사 > 아시아(아세아) > 한국,15
448,감정은 사라져도 결과는 남는다 :살아온 날보다 살아갈 날을 위해 ,이해인 지음,필름,2023,9791198249340,818,문학 > 한국문학 > 르포르타주 및 기타,15
448,나를 소모하지 않는 현명한 태도에 관하여 ,마티아스 뇔케 지음 ;이미옥 옮김,퍼스트펭귄,2024,9791198682505,189.2,철학 > 심리학 > 응용심리학 일반,15
448,삶이 흔들릴 때 뇌과학을 읽습니다 :우리의 마음과 행동을 결정하는 두뇌 법칙 25 ,이케가야 유지 지음 ;김준기 옮김,리틀포레스트,2024,9791198704504,511.1813,기술과학 > 의학 > 기초의학,15
495,"바람이 분다, 가라 :한강 장편소설 ",한강,문학과지성사,2010,9788932020006,813.62,문학 > 한국문학 > 소설,14
495,나는 오래된 거리처럼 너를 사랑하고 :진은영 시집 ,지은이: 진은영,문학과지성사,2022,9788932040448,811.7,문학 > 한국문학 > 시,14
495,사랑과 멸종을 바꿔 읽어보십시오 :유선혜 시집 ,지은이: 유선혜,문학과지성사,2024,9788932043272,811.7,문학 > 한국문학 > 시,14
495,남성 과잉 사회 :성비 불균형이 불러온 폭력과 분노의 사회 ,마라 비슨달 지음 ;박우정 옮김,현암사,2025,9788932324289,331.3,"사회과학 > 사회학, 사회문제 > 사회학",14
495,동급생 ,프레드 울만 지음 ;황보석 옮김,열린책들,2017,9788932918143,843.5,문학 > 영미문학 > 소설,14
495,안녕 주정뱅이 :권여선 소설집 ,지은이: 권여선,창비,2016,9788936437381,813.7,문학 > 한국문학 > 소설,14
495,거미여인의 키스,마누엘 푸익 지음;송병선 옮김,민음사,2000,9788937460371,873,문학 > 스페인문학 > 소설,14
495,달과 6펜스,서머싯 몸 지음;송무 옮김,민음사,2000,9788937460388,843,문학 > 영미문학 > 소설,14
495,달과 6펜스,서머싯 몸 지음;송무 옮김,민음사,2000,9788937460388,843,문학 > 영미문학 > 소설,14
495,호밀밭의 파수꾼,제롬 데이비드 샐린저 지음;공경희 옮김,민음사,2001,9788937460470,843,문학 > 영미문학 > 소설,14
495,참을 수 없는 존재의 가벼움 ,밀란 쿤데라 지음 ;이재룡 옮김,민음사,2009,9788937462344,892.96,문학 > 기타 제문학 > 인도-유럽계문학,14
495,페스트 ,지은이: 알베르 카뮈 ;옮긴이: 김화영,민음사,2011,9788937462672,863,문학 > 프랑스문학 > 소설,14
495,에드거 앨런 포 단편선 ,지은이: 에드거 앨런 포 ;옮긴이: 전승희,민음사,2013,9788937463082,843.4,문학 > 영미문학 > 소설,14
495,"비바, 제인 :개브리얼 제빈 장편소설 ",지은이: 개브리얼 제빈 ;옮긴이: 엄일녀,문학동네,2018,9788954652735,843.6,문학 > 영미문학 > 소설,14
495,오직 한 사람의 차지 :김금희 소설 ,지은이: 김금희,문학동네,2019,9788954657273,813.7,문학 > 한국문학 > 소설,14
495,일인칭 단수 :무라카미 하루키 소설 ,지은이: 무라카미 하루키 ;옮긴이: 홍은주,문학동네,2020,9788954675987,833.6,문학 > 일본문학 > 소설,14
495,긴긴밤 ,루리 글·그림,문학동네,2021,9788954677158,813.7,문학 > 한국문학 > 소설,14
495,샤워젤과 소다수 :고선경 시집 ,지은이: 고선경,문학동네,2023,9788954696012,811.7,문학 > 한국문학 > 시,14
495,폴링 인 폴 :백수린 소설 ,지은이: 백수린,문학동네,2024,9788954698375,813.7,문학 > 한국문학 > 소설,14
495,죽은 왕녀를 위한 파반느 =박민규 장편소설 /Pavane pour une infante défunte ,지은이: 박민규,위즈덤하우스,2009,9788959133918,813.6,문학 > 한국문학 > 소설,14
495,정확한 사랑의 실험 ,지은이: 신형철,마음산책,2014,9788960902039,688.09,예술 > 연극 > 영화,14
495,떨림과 울림 :물리학자 김상욱이 바라본 우주와 세계 그리고 우리 ,김상욱 지음,동아시아,2018,9788962622508,420.04,자연과학 > 물리학 > 물리학,14
495,모순:양귀자 장편소설,양귀자 지음,살림출판사,1998,9788985577922,813.6,문학 > 한국문학 > 소설,14
495,살인의 문,지은이: 히가시노 게이고 ;옮긴이: 이혁재,재인,2018,9788990982728,833.6,문학 > 일본문학 > 소설,14
495,소년과 두더지와 여우와 말 ,찰리 맥커시 글·그림 ;이진경 옮김,상상의 힘,2020,9788997381678,843.6,문학 > 영미문학 > 소설,14
495,내가 틀릴 수도 있습니다 =숲속의 현자가 전하는 마지막 인생수업 /I may be wrong ,비욘 나티코 린데블라드 지음 ;박미경 옮김,다산북스,2022,9791130689890,220.4,종교 > 불교 > 불교,14
495,"디자인 구구단 =디자인이 필요한 순간, '툭' 튀어나오는 디자인 공식 /9 basic elements of design ",지은이: 에이핫,길벗,2024,9791140714063,658,"예술 > 회화, 도화 > 그래픽디자인, 도안, 포스터",14
495,귀매 :유은지 장편소설 ,지은이: 유은지,문학동네,2024,9791141606442,813.7,문학 > 한국문학 > 소설,14
495,죽은 자의 녹취록 :미쓰다 신조 소설 ,지은이: 미쓰다 신조 ;옮긴이: 현정수,더난콘텐츠그룹,2024,9791158792145,833.6,문학 > 일본문학 > 소설,14
495,시프트 =고통을 옮기는 자 /Shift ,조예은 지음,교보문고,2017,9791159096112,813.7,문학 > 한국문학 > 소설,14
495,사랑 후에 오는 것들 ,공지영 지음,소담출판사,2024,9791160274509,813.62,문학 > 한국문학 > 소설,14
495,기록하기로 했습니다 :잊지 않으려고 시작한 매일의 습관 ,김신지 지음,휴머니스트출판그룹,2021,9791160805390,818,문학 > 한국문학 > 르포르타주 및 기타,14
495,우리가 겨울을 지나온 방식 :문미순 장편소설 ,지은이: 문미순,나무옆의자,2023,9791161571492,813.7,문학 > 한국문학 > 소설,14
495,얼마나 닮았는가 :김보영 소설집 ,지은이: 김보영,아작,2020,9791165508845,813.7,문학 > 한국문학 > 소설,14
495,마녀와의 7일 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2024,9791167902573,833.6,문학 > 일본문학 > 소설,14
495,저주토끼 :정보라 소설집 ,지은이: 정보라,인플루엔셜,2023,9791168340947,813.7,문학 > 한국문학 > 소설,14
495,어른의 행복은 조용하다 ,글: 태수,페이지2북스,2024,9791169851053,818,문학 > 한국문학 > 르포르타주 및 기타,14
495,시대예보 :호명사회 =Forecast of the times : nominative society ,저자: 송길영,교보문고,2024,9791170611875,331.544,"사회과학 > 사회학, 사회문제 > 사회학",14
495,붉은 궁 ,지은이: 허주은 ;옮긴이: 유혜인,시공사,2023,9791171251360,843.6,문학 > 영미문학 > 소설,14
495,늑대 사이의 학 ,허주은 지음 ;유혜인 옮김,Sigongsa,2024,9791171257515,843.6,문학 > 영미문학 > 소설,14
495,판타지는 어떻게 현실을 바꾸는가 :진실을 말하는 거짓말 ,브라이언 애터버리 지음 ;신솔잎 옮김,푸른숲,2025,9791172540562,809.9,"문학 > 문학 > 문학사, 평론",14
495,부의 추월차선 :부자들이 말해 주지 않는 진정한 부를 얻는 방법 ,엠제이 드마코 지음 ;신소영 옮김,북새통,2022,9791187444725,327.04,사회과학 > 경제학 > 금융,14
495,"어느 날, 내 죽음에 네가 들어왔다 ",세이카 료겐 지음 ;김윤경 옮김,바이포엠 스튜디오,2022,9791191043723,833.6,문학 > 일본문학 > 소설,14
495,우리 집에 왜 왔어? :정해연 소설집 ,지은이: 정해연,허블,2025,9791193078433,813.7,문학 > 한국문학 > 소설,14
495,다정소감 :김혼비 산문집 ,지은이: 김혼비,안온(안온북스),2021,9791197504136,818,문학 > 한국문학 > 르포르타주 및 기타,14
540,초가공식품 :음식이 아닌 음식에 중독되다 ,크리스 반 툴레켄 지음 ;김성훈 옮김,웅진씽크빅,2024,9788901288475,574,기술과학 > 화학공학 > 식품공학,13
540,인생의 해상도 :단조로운 일상 속 빛나는 순간을 발견하는 감각 ,유병욱 지음,RHK(알에이치코리아),2024,9788925574288,818,문학 > 한국문학 > 르포르타주 및 기타,13
540,젊은 느티나무:강신재 소설선,강신재 [지음];김미현 책임 편집,문학과지성사,2007,9788932017921,813.6,문학 > 한국문학 > 소설,13
540,에로스의 종말 ,지은이: 한병철 ;옮긴이: 김태환,문학과지성사,2015,9788932027838,126,"철학 > 인식론, 인과론, 인간학 > 철학적 인간학",13
540,노랑무늬영원 :한강 소설집 ,지은이: 한강,문학과지성사,2018,9788932034836,813.62,문학 > 한국문학 > 소설,13
540,팬데믹 =SF 앤솔러지 /Pandemic ,"지은이: 김초엽,이종산",문학과지성사,2020,9788932037714,813.7,문학 > 한국문학 > 소설,13
540,크림의 무게를 재는 방법 :조시현 소설집 ,지은이: 조시현,문학과지성사,2025,9788932043364,813.7,문학 > 한국문학 > 소설,13
540,(하퍼 리) 앵무새 죽이기 :하퍼 리 장편소설 ,지은이: 하퍼 리 ;옮긴이: 김욱동,열린책들,2015,9788932917207,843.5,문학 > 영미문학 > 소설,13
540,수확자 :닐 셔스터먼 장편소설 ,지은이: 닐 셔스터먼 ;옮긴이: 이수현,열린책들,2023,9788932923048,843.6,문학 > 영미문학 > 소설,13
540,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,9788934972464,909,"역사 > 역사 > 세계사, 세계문화사",13
540,토마토로 만들어 줘,"조예은 (지은이), 권서영 (그림)",창비,2025,9788936431563,,,13
540,계속해보겠습니다 :황정은 장편소설 ,지은이: 황정은,창비,2014,9788936434151,813.7,문학 > 한국문학 > 소설,13
540,경우 없는 세계 :백온유 장편소설 ,지은이: 백온유,창비,2023,9788936439026,813.7,문학 > 한국문학 > 소설,13
