순위,도서명,저자,출판사,출판년도,ISBN,KDC,KDC명,대출건수
64,이처럼 사소한 것들 :클레어 키건 소설 ,지은이: 클레어 키건 ;옮긴이: 홍한별,다산북스,2023,9791130646381,843.6,문학 > 영미문학 > 소설,44
64,직장 상사 악령 퇴치부 :이사구 연작소설집 ,지은이: 이사구,황금가지,2024,9791170523550,813.7,문학 > 한국문학 > 소설,44
66,나인 :천선란 장편소설 ,지은이: 천선란,창비,2021,9788936438609,813.7,문학 > 한국문학 > 소설,43
66,아버지의 해방일지 :정지아 장편소설 ,지은이: 정지아,창비,2022,9788936438838,813.62,문학 > 한국문학 > 소설,43
66,파과 :구병모 장편소설 ,지은이: 구병모,위즈덤하우스 미디어그룹,2018,9791162203620,813.7,문학 > 한국문학 > 소설,43
66,공룡의 이동 경로 :김화진 소설 ,지은이: 김화진,스위밍꿀,2023,9791196074470,813.7,문학 > 한국문학 > 소설,43
70,마법소녀 은퇴합니다 :박서련 소설 ,지은이: 박서련,창비,2022,9788936438739,813.7,문학 > 한국문학 > 소설,42
70,가재가 노래하는 곳 :델리아 오언스 장편소설 ,지은이: 델리아 오언스 ;옮긴이: 김선형,살림출판사,2019,9788952240569,843.6,문학 > 영미문학 > 소설,42
70,28 :정유정 장편소설 ,지은이: 정유정,은행나무,2013,9788956607030,813.7,문학 > 한국문학 > 소설,42
70,불편한 편의점 :김호연 장편소설,지은이: 김호연,나무옆의자,2022,9791161571379,813.7,문학 > 한국문학 > 소설,42
70,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,9791162540640,181.845,철학 > 심리학 > 각론,42
70,"도둑맞은 집중력 :집중력 위기의 시대, 삶의 주도권을 되찾는 법 ",요한 하리 지음 ;김하현 옮김,어크로스(어크로스출판그룹),2023,9791167740984,181.27,철학 > 심리학 > 각론,42
70,작별인사 :김영하 장편소설 ,지은이: 김영하,복복서가,2022,9791191114225,813.62,문학 > 한국문학 > 소설,42
77,역행자 :돈·시간·운명으로부터 완전한 자유를 얻는 7단계 인생 공략집 ,자청 지음,웅진씽크빅,2022,9788901260716,325.211,사회과학 > 경제학 > 경영관리,41
77,선량한 차별주의자 ,김지혜 지음,창비,2019,9788936477196,334,"사회과학 > 사회학, 사회문제 > 사회문제",41
77,1차원이 되고 싶어 :박상영 장편소설 ,지은이: 박상영,문학동네,2021,9788954682749,813.7,문학 > 한국문학 > 소설,41
77,달러구트 꿈 백화점 :이미예 장편소설,지은이: 이미예,팩토리나인,2021,9791165343729,813.7,문학 > 한국문학 > 소설,41
77,구의 증명 ,최진영 지음,은행나무,2023,9791167372864,813.7,문학 > 한국문학 > 소설,41
77,메리골드 마음 세탁소 =윤정은 장편소설 /Marigold mind laundry ,글: 윤정은,북로망스,2023,9791191891287,813.7,문학 > 한국문학 > 소설,41
83,모우어 :천선란 소설 ,지은이: 천선란,문학동네,2024,9791141601447,813.7,문학 > 한국문학 > 소설,40
83,미키7 :에드워드 애슈턴 SF 장편소설 ,지은이: 에드워드 애슈턴 ;옮긴이: 배지혜,황금가지,2022,9791170521730,843.6,문학 > 영미문학 > 소설,40
85,광인 :이혁진 장편소설 ,지은이: 이혁진,민음사,2023,9788937454677,813.7,문학 > 한국문학 > 소설,39
85,브람스를 좋아하세요 ,프랑수아즈 사강 [지음] ;김남주 옮김,민음사,2008,9788937461798,863,문학 > 프랑스문학 > 소설,39
85,날씨가 좋으면 찾아가겠어요 :이도우 장편소설 ,지은이: 이도우,시공사,2018,9788952791160,813.7,문학 > 한국문학 > 소설,39
85,살인자의 기억법 :김영하 장편소설 ,지은이: 김영하,문학동네,2013,9788954622035,813.62,문학 > 한국문학 > 소설,39
85,H마트에서 울다 ,미셸 자우너 지음 ;정혜윤 옮김,문학동네,2022,9788954683371,848,문학 > 영미문학 > 르포르타주 및 기타,39
85,동경 :김화진 장편소설 ,지은이: 김화진,문학동네,2024,9791141600785,813.7,문학 > 한국문학 > 소설,39
85,당신은 결국 무엇이든 해내는 사람 :김상현 에세이 ,지은이: 김상현,필름(필름출판사),2022,9791188469994,818,문학 > 한국문학 > 르포르타주 및 기타,39
85,GV 빌런 고태경 :2020 한경신춘문예 당선작 ,지은이: 정대건,은행나무,2020,9791190492430,813.7,문학 > 한국문학 > 소설,39
85,빛이 이끄는 곳으로 =백희성 장편소설 /La ou la lumiere me conduit ,지은이: 백희성,책읽어주는남자,2024,9791193937198,813.7,문학 > 한국문학 > 소설,39
94,맡겨진 소녀 :클레어 키건 소설 ,지은이: 클레어 키건 ;옮긴이: 허진,다산북스,2023,9791130698199,843.6,문학 > 영미문학 > 소설,38
94,목소리를 드릴게요 :정세랑 소설집 ,지은이: 정세랑,아작,2020,9791165300005,813.7,문학 > 한국문학 > 소설,38
94,지적 대화를 위한 넓고 얕은 지식 :한 권으로 현실 세계를 통달하는 지식 여행서,채사장 지음,Whale Books(웨일북),2020,9791190313186,001.3,"총류 > 총류 > 지식, 학문 일반",38
94,쓰게 될 것 :최진영 소설집 ,지은이: 최진영,안온(안온북스),2024,9791192638379,813.7,문학 > 한국문학 > 소설,38
94,"어서오세요, 휴남동 서점입니다 :황보름 장편소설 ",지은이: 황보름,클레이하우스,2022,9791197377143,813.7,문학 > 한국문학 > 소설,38
99,흰 :한강 소설 ,지은이: 한강,문학동네,2018,9788954651134,813.62,문학 > 한국문학 > 소설,37
99,도파민네이션 :쾌락 과잉 시대에서 균형 찾기 ,애나 렘키 지음 ;김두완 옮김,흐름출판,2022,9788965965046,181.71,철학 > 심리학 > 각론,37
99,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,9788970129815,843.6,문학 > 영미문학 > 소설,37
99,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가 ,마이클 샌델 지음 ;함규진 옮김,미래엔,2020,9791164136452,332.6,"사회과학 > 사회학, 사회문제 > 사회조직 및 제도",37
103,비행운 :김애란 소설집 ,지은이: 김애란,문학과지성사,2012,9788932023151,813.7,문학 > 한국문학 > 소설,36
103,러브 몬스터 =이두온 장편소설 /Love monster ,지은이: 이두온,창비,2023,9788936438999,813.7,문학 > 한국문학 > 소설,36
103,유령의 마음으로 :임선우 소설집 ,지은이: 임선우,민음사,2022,9788937442698,813.7,문학 > 한국문학 > 소설,36
103,내 주위에는 왜 멍청이가 많을까 :세상을 위협하는 멍청함을 연구하다 ,장 프랑수아 마르미옹 지음 ;이주영 옮김,시공사,2020,9788952756879,181.1,철학 > 심리학 > 각론,36
103,이토록 평범한 미래 :김연수 소설 ,지은이: 김연수,문학동네,2022,9788954680004,813.62,문학 > 한국문학 > 소설,36
103,타이탄의 도구들 :1만 시간의 법칙을 깬 거인들의 61가지 전략 ,팀 페리스 지음 ;정지현 옮김,Tornado(토네이도),2017,9791158510619,325.211,사회과학 > 경제학 > 경영관리,36
103,부자 아빠 가난한 아빠 :20주년 특별 기념판 ,지은이: 로버트 기요사키 ;옮긴이: 안진환,민음인,2018,9791158883591,327.04,사회과학 > 경제학 > 금융,36
110,한국이 싫어서 :장강명 장편소설 ,장강명 지음,민음사,2015,9788937473074,813.7,문학 > 한국문학 > 소설,35
110,(EBS 다큐프라임) 자본주의 ,EBS MEDIA 기획 ;EBS <자본주의> 제작팀 지음,가나문화콘텐츠,2013,9788957365793,322.01,사회과학 > 경제학 > 경제정책,35
110,봉제인형 살인사건 :다니엘 콜 장편소설 ,저자: 다니엘 콜 ;옮긴이: 유혜인,Book plaza(북플라자),2017,9788998274931,843.6,문학 > 영미문학 > 소설,35
110,슬픔을 공부하는 슬픔 :신형철 산문 ,지은이: 신형철,한겨레출판,2018,9791160401967,814.7,문학 > 한국문학 > 수필,35
110,명랑한 은둔자 ,지은이: 캐럴라인 냅 ;옮긴이: 김명남,바다출판사,2020,9791189932671,844,문학 > 영미문학 > 수필,35
110,"딸아, 돈 공부 절대 미루지 마라 :돈과 인생에 대한 가장 현실적인 조언 50 ",박소연 지음,메이븐,2023,9791190538572,327.04,사회과학 > 경제학 > 금융,35
116,가녀장의 시대 :이슬아 장편소설 ,지은이: 이슬아,문학동네,2022,9788954688796,813.7,문학 > 한국문학 > 소설,34
116,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,9788972756194,833.6,문학 > 일본문학 > 소설,34
116,용의자 X의 헌신 ,히가시노 게이고 지음 ;양억관 옮김,재인,2017,9788990982704,833.6,문학 > 일본문학 > 소설,34
116,이중 하나는 거짓말 :김애란 장편소설 ,지은이: 김애란,문학동네,2024,9791141601300,813.7,문학 > 한국문학 > 소설,34
116,"오늘 밤, 세계에서 이 사랑이 사라진다 해도 ",이치조 미사키 지음 ;권영주 옮김,바이포엠,2021,9791191043297,833.6,문학 > 일본문학 > 소설,34
116,재와 물거품 ,지은이: 김청귤,안전가옥,2021,9791191193114,813.7,문학 > 한국문학 > 소설,34
116,눈에 갇힌 외딴 산장에서,"히가시노 게이고 (지은이), 김난주 (옮긴이)",재인,2023,9791192483191,,,34
116,나는 왜 남들보다 쉽게 지칠까 :무던해 보이지만 누구보다 예민한 HSP를 위한 심리학 ,최재훈 지음,서스테인,2024,9791193388075,182.12,철학 > 심리학 > 차이심리학,34
124,아몬드 :손원평 장편소설 ,지은이: 손원평,창비,2017,9788936434267,813.7,문학 > 한국문학 > 소설,33
124,삼체 =The three body ,류츠신 지음 ;허유영 옮김,자음과모음,2020,9788954442695,823.7,문학 > 중국문학 > 소설,33
124,나주에 대하여 :김화진 소설 ,지은이: 김화진,문학동네,2022,9788954688994,813.7,문학 > 한국문학 > 소설,33
124,트러스트 :에르난 디아스 장편소설 ,지은이: 에르난 디아스 ;옮긴이: 강동혁,문학동네,2023,9788954691673,843.6,문학 > 영미문학 > 소설,33
124,가면산장 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2014,9788990982575,833.6,문학 > 일본문학 > 소설,33
124,다섯 번째 감각 :김보영 소설집 ,지은이: 김보영,아작,2022,9791166686603,813.7,문학 > 한국문학 > 소설,33
124,프리즘 :손원평 장편소설 ,지은이: 손원평,은행나무,2020,9791191071030,813.7,문학 > 한국문학 > 소설,33
124,고통 구경하는 사회 :우리는 왜 불행과 재난에서 눈을 떼지 못하는가 ,김인정 지음,Whale Books(웨일북),2023,9791192097633,334.2,"사회과학 > 사회학, 사회문제 > 사회문제",33
132,사랑의 기술 ,에리히 프롬 지음 ;황문수 옮김,문예출판사,2019,9788931011623,181.71,철학 > 심리학 > 각론,32
132,튜브 :손원평 장편소설 ,지은이: 손원평,창비,2022,9788936434625,813.7,문학 > 한국문학 > 소설,32
132,노르웨이의 숲 =Norwegian wood ,지은이: 무라카미 하루키 ;옮긴이: 양억관,민음사,2017,9788937434488,833.6,문학 > 일본문학 > 소설,32
132,곰탕 :김영탁 장편소설 ,지은이: 김영탁,Arte(아르테),2018,9788950973759,813.7,문학 > 한국문학 > 소설,32
132,꿰맨 눈의 마을 :조예은 소설 ,지은이: 조예은,자음과모음,2023,9788954449670,813.7,문학 > 한국문학 > 소설,32
132,내게 무해한 사람 :최은영 소설 ,지은이: 최은영,문학동네,2018,9788954651820,813.7,문학 > 한국문학 > 소설,32
132,각각의 계절 :권여선 소설 ,지은이: 권여선,문학동네,2023,9788954692526,813.7,문학 > 한국문학 > 소설,32
132,상실의 시대 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 유유정,문학사상,2011,9788970123691,833.6,문학 > 일본문학 > 소설,32
132,내가 틀릴 수도 있습니다 =숲속의 현자가 전하는 마지막 인생수업 /I may be wrong ,비욘 나티코 린데블라드 지음 ;박미경 옮김,다산북스,2022,9791130689890,220.4,종교 > 불교 > 불교,32
132,우정 도둑 :유지혜 산문집 ,지은이: 유지혜,다산북스,2023,9791130699691,818,문학 > 한국문학 > 르포르타주 및 기타,32
132,므레모사 :김초엽 소설 ,지은이: 김초엽,H(현대문학),2021,9791167900821,813.7,문학 > 한국문학 > 소설,32
132,회색 인간 ,지은이: 김동식,요다,2017,9791196222628,813.7,문학 > 한국문학 > 소설,32
132,패배의 신호 ,지은이: 프랑수아즈 사강 ;옮긴이: 장소미,녹색광선,2022,9791196554866,863,문학 > 프랑스문학 > 소설,32
145,여행의 이유 :김영하 산문 ,지은이: 김영하,문학동네,2019,9788954655972,816.62,"문학 > 한국문학 > 일기, 서간, 기행",31
145,한 스푼의 시간 :구병모 장편소설 ,지은이: 구병모,위즈덤하우스,2016,9788959130580,813.7,문학 > 한국문학 > 소설,31
145,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,9788970129822,843.6,문학 > 영미문학 > 소설,31
145,원씽 :복잡한 세상을 이기는 단순함의 힘 ,"게리 켈러,구세희 옮김",비즈니스북스,2013,9788997575169,325.04,사회과학 > 경제학 > 경영관리,31
145,죽여 마땅한 사람들 ,피터 스완슨 지음 ;노진선 옮김,푸른숲,2016,9791156756552,843.6,문학 > 영미문학 > 소설,31
145,파친코 :이민진 장편소설 ,지은이: 이민진 ;옮긴이: 신승미,인플루엔셜,2022,9791168340510,843.6,문학 > 영미문학 > 소설,31
145,내가 되는 꿈 :최진영 장편소설 ,지은이: 최진영,H(현대문학),2021,9791190885621,813.7,문학 > 한국문학 > 소설,31
145,(The) money book :잘 살아갈 우리를 위한 금융생활 안내서 ,토스 엮음,비바리퍼블리카,2024,9791198686114,327.04,사회과학 > 경제학 > 금융,31
153,대온실 수리 보고서 :김금희 장편소설 ,지은이: 김금희,창비,2024,9788936439651,813.7,문학 > 한국문학 > 소설,30
153,율의 시선 :김민서 장편소설 ,지은이: 김민서,창비,2024,9788936457259,813.7,문학 > 한국문학 > 소설,30
153,치치새가 사는 숲 :장진영 장편소설 ,지은이: 장진영,민음사,2023,9788937473852,813.7,문학 > 한국문학 > 소설,30
153,흰 :한강 소설 ,지은이: 한강,문학동네,2016,9788954640718,813.62,문학 > 한국문학 > 소설,30
153,여름의 빌라 :백수린 소설 ,지은이: 백수린,문학동네,2020,9788954673105,813.7,문학 > 한국문학 > 소설,30
153,흐르는 강물처럼,"셸리 리드 (지은이), 김보람 (옮긴이)",다산책방,2024,9791130649672,,,30
153,우리가 겨울을 지나온 방식 :문미순 장편소설 ,지은이: 문미순,나무옆의자,2023,9791161571492,813.7,문학 > 한국문학 > 소설,30
153,녹나무의 파수꾼 =The camphorwood custodian ,저자: 히가시노 게이고 ;옮긴이: 양윤옥,소미미디어,2020,9791165075064,833.6,문학 > 일본문학 > 소설,30
153,세이노의 가르침 :피보다 진하게 살아라 ,세이노 지음,데이원,2023,9791168473690,325.211,사회과학 > 경제학 > 경영관리,30
153,시대예보 :핵개인의 시대 =Forecast of the times : era of nuclear individuals ,저자: 송길영,교보문고,2023,9791170610359,331.544,"사회과학 > 사회학, 사회문제 > 사회학",30
153,생각한다는 착각 :뇌과학과 인지심리학으로 풀어낸 마음의 재해석 ,닉 채터 지음 ;김문주 옮김,Whale Books(웨일북),2021,9791190313995,181.3,철학 > 심리학 > 각론,30
153,게으른 완벽주의자를 위한 심리학 :미루기의 악순환에서 벗어나고 싶은 당신을 위한 심리 처방 ,헤이든 핀치 지음 ;이은정 옮김,시크릿하우스,2022,9791192312200,181.9,철학 > 심리학 > 각론,30
153,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까 :쇼펜하우어 아포리즘 ,아르투어 쇼펜하우어 지음 ;김욱 편역,콘텐츠그룹 포레스트,2023,9791192625553,165.47,"철학 > 서양철학 > 독일, 오스트리아철학",30
166,서랍에 저녁을 넣어 두었다 :한강 시집 ,지은이: 한강,문학과지성사,2013,9788932024639,811.62,문학 > 한국문학 > 시,29
166,8월에 만나요 :가브리엘 가르시아 마르케스 소설 ,지은이: 가브리엘 가르시아 마르케스 ;옮긴이: 송병선,민음사,2024,9788937456480,873,문학 > 스페인문학 > 소설,29
166,설국,가와바타 야스나리 지음;유숙자 옮김,민음사,2002,9788937460616,833.6,문학 > 일본문학 > 소설,29
166,애쓰지 않아도 :최은영 짧은 소설 ,지은이: 최은영 ;그린이: 김세희,마음산책,2022,9788960907348,813.7,문학 > 한국문학 > 소설,29
166,표백 :장강명 장편소설 ,지은이: 장강명,한겨레출판,2011,9788984314818,813.7,문학 > 한국문학 > 소설,29
166,세상의 마지막 기차역 ,무라세 다케시 지음 ;김지연 옮김,바이포엠 스튜디오,2022,9791191043754,833.6,문학 > 일본문학 > 소설,29
172,심판 ,베르나르 베르베르 지음 ;전미연 옮김,열린책들,2020,9788932920405,862,문학 > 프랑스문학 > 희곡,28
172,예루살렘의 아이히만,한나 아렌트 지음;김선욱 옮김,한길사,2006,9788935656615,909.54,"역사 > 역사 > 세계사, 세계문화사",28
172,디디의 우산 :황정은 연작소설 ,지은이: 황정은,창비,2019,9788936437541,813.7,문학 > 한국문학 > 소설,28
172,일의 기쁨과 슬픔 :장류진 소설집 ,지은이: 장류진,창비,2019,9788936438036,813.7,문학 > 한국문학 > 소설,28
172,데미안 ,지은이: 헤르만 헤세 ;옮긴이: 전영애,민음사,2000,9788937460449,853,문학 > 독일문학 > 소설,28
172,컬티시 :광신의 언어학 ,어맨다 몬텔 지음 ;이민경 옮김,Arte(북이십일 아르테),2023,9788950991531,701.013,언어 > 언어 > 언어학,28
172,자기 앞의 생 :로맹 가리 장편소설 ,지은이: 로맹 가리 ;마누엘레 피오르 그림,문학동네,2018,9788954650700,863,문학 > 프랑스문학 > 소설,28
172,아가미 :구병모 장편소설 ,지은이: 구병모,자음과모음,2011,9788957075425,813.7,문학 > 한국문학 > 소설,28
172,희망 :양귀자 장편소설 ,지은이: 양귀자,쓰다,2020,9788998441081,813.62,문학 > 한국문학 > 소설,28
172,악마의 계약서는 만기 되지 않는다 :리러하 장편소설 ,지은이: 리러하,팩토리나인,2022,9791165345839,813.7,문학 > 한국문학 > 소설,28
172,연남동 빙굴빙굴 빨래방 :김지윤 장편소설 ,지은이: 김지윤,팩토리나인,2023,9791165347734,813.7,문학 > 한국문학 > 소설,28
172,지구인만큼 지구를 사랑할 순 없어 :정세랑 에세이 ,지은이: 정세랑,위즈덤하우스,2021,9791191583793,816.7,"문학 > 한국문학 > 일기, 서간, 기행",28
172,마흔에 읽는 쇼펜하우어 :마음의 위기를 다스리는 철학 수업 ,강용수 지음,유노콘텐츠그룹,2023,9791192300818,165.47,"철학 > 서양철학 > 독일, 오스트리아철학",28
172,바다가 들리는 편의점 ,마치다 소노코 지음 ;황국영 옮김,바이포엠 스튜디오,2023,9791192579504,833.6,문학 > 일본문학 > 소설,28
172,라스트 젤리 샷 :청예 장편소설 ,지은이: 청예,허블,2023,9791193078068,813.7,문학 > 한국문학 > 소설,28
