순위,도서명,저자,출판사,출판년도,ISBN,KDC,KDC명,대출건수
36,대도시의 사랑법 :박상영 연작소설 ,지은이: 박상영,창비,2019,9788936437978,813.7,문학 > 한국문학 > 소설,52
36,내게 무해한 사람 :최은영 소설 ,지은이: 최은영,문학동네,2018,9788954651820,813.7,문학 > 한국문학 > 소설,52
36,적산가옥의 유령 :조예은 소설 ,지은이: 조예은,H(현대문학),2024,9791167902580,813.7,문학 > 한국문학 > 소설,52
36,테디베어는 죽지 않아 :조예은 장편소설 ,지은이: 조예은,안전가옥,2023,9791193024225,813.7,문학 > 한국문학 > 소설,52
40,사랑과 결함 :예소연 소설 ,지은이: 예소연,문학동네,2024,9791141601102,813.7,문학 > 한국문학 > 소설,51
41,프로젝트 헤일메리 ,앤디 위어 지음 ;강동혁 옮김,RHK(알에이치코리아),2021,9788925588735,843.6,문학 > 영미문학 > 소설,50
41,귀신들의 땅 :천쓰홍 장편 소설 ,지은이: 천쓰홍 ;옮긴이: 김태성,민음사,2023,9788937454820,823.7,문학 > 중국문학 > 소설,50
41,단 한 사람 :최진영 장편소설 ,지은이: 최진영,한겨레엔,2023,9791160405750,813.7,문학 > 한국문학 > 소설,50
41,방금 떠나온 세계 :김초엽 소설집 ,지은이: 김초엽,한겨레엔,2021,9791160406504,813.7,문학 > 한국문학 > 소설,50
45,이처럼 사소한 것들 :클레어 키건 소설 ,지은이: 클레어 키건 ;옮긴이: 홍한별,다산북스,2023,9791130646381,843.6,문학 > 영미문학 > 소설,49
46,흰 :한강 소설 ,지은이: 한강,문학동네,2018,9788954651134,813.62,문학 > 한국문학 > 소설,46
46,어떤 물질의 사랑 :천선란 소설집 ,지은이: 천선란,아작,2020,9791165508340,813.7,문학 > 한국문학 > 소설,46
46,입속 지느러미 :조예은 장편소설 ,지은이: 조예은,한겨레엔,2024,9791172130633,813.7,문학 > 한국문학 > 소설,46
49,미키7 :에드워드 애슈턴 SF 장편소설 ,지은이: 에드워드 애슈턴 ;옮긴이: 배지혜,황금가지,2022,9791170521730,843.6,문학 > 영미문학 > 소설,45
49,파견자들 :김초엽 장편소설 ,지은이: 김초엽,퍼블리온,2023,9791191587524,813.7,문학 > 한국문학 > 소설,45
51,유령의 마음으로 :임선우 소설집 ,지은이: 임선우,민음사,2022,9788937442698,813.7,문학 > 한국문학 > 소설,44
52,자기 앞의 生 :에밀 아자르 장편소설 ,지은이: 에밀 아자르 ;옮긴이: 용경식,문학동네,2015,9788982816635,863,문학 > 프랑스문학 > 소설,43
52,오로라 ,지은이: 최진영,위즈덤하우스,2024,9791168127500,813.7,문학 > 한국문학 > 소설,43
54,비행운 :김애란 소설집 ,지은이: 김애란,문학과지성사,2012,9788932023151,813.7,문학 > 한국문학 > 소설,42
55,왜 나는 너를 사랑하는가,알랭 드 보통 [지음];정영목 옮김,청미래,2007,9788986836240,843,문학 > 영미문학 > 소설,41
55,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가 ,마이클 샌델 지음 ;함규진 옮김,미래엔,2020,9791164136452,332.6,"사회과학 > 사회학, 사회문제 > 사회조직 및 제도",41
57,피프티 피플 :정세랑 장편소설 ,지은이: 정세랑,창비,2016,9788936434243,813.7,문학 > 한국문학 > 소설,40
57,혼모노 :성해나 소설집 ,지은이: 성해나,창비,2025,9788936439743,813.7,문학 > 한국문학 > 소설,40
57,가재가 노래하는 곳 :델리아 오언스 장편소설 ,지은이: 델리아 오언스 ;옮긴이: 김선형,살림출판사,2019,9788952240569,843.6,문학 > 영미문학 > 소설,40
57,여름의 빌라 :백수린 소설 ,지은이: 백수린,문학동네,2020,9788954673105,813.7,문학 > 한국문학 > 소설,40
57,직장 상사 악령 퇴치부 :이사구 연작소설집 ,지은이: 이사구,황금가지,2024,9791170523550,813.7,문학 > 한국문학 > 소설,40
62,율의 시선 :김민서 장편소설 ,지은이: 김민서,창비,2024,9788936457259,813.7,문학 > 한국문학 > 소설,39
62,저주토끼 (리커버),정보라 (지은이),아작,2022,9791166686665,,,39
62,탕비실 :이미예 소설 ,지은이: 이미예,오팬하우스,2024,9791198809940,813.7,문학 > 한국문학 > 소설,39
65,쇼코의 미소 :최은영 소설 ,지은이: 최은영,문학동네,2016,9788954641630,813.7,문학 > 한국문학 > 소설,38
65,너무나 많은 여름이 ,김연수 지음,레제,2023,9791196722012,813.62,문학 > 한국문학 > 소설,38
67,스노볼 드라이브 :조예은 장편소설 ,지은이: 조예은,민음사,2021,9788937473319,813.7,문학 > 한국문학 > 소설,37
67,1차원이 되고 싶어 :박상영 장편소설 ,지은이: 박상영,문학동네,2021,9788954682749,813.7,문학 > 한국문학 > 소설,37
67,"도둑맞은 집중력 :집중력 위기의 시대, 삶의 주도권을 되찾는 법 ",요한 하리 지음 ;김하현 옮김,어크로스(어크로스출판그룹),2023,9791167740984,181.27,철학 > 심리학 > 각론,37
67,미드나잇 라이브러리 ,매트 헤이그 지음 ;노진선 옮김,인플루엔셜,2021,9791191056556,843.6,문학 > 영미문학 > 소설,37
67,공룡의 이동 경로 :김화진 소설 ,지은이: 김화진,스위밍꿀,2023,9791196074470,813.7,문학 > 한국문학 > 소설,37
72,나는 메트로폴리탄 미술관의 경비원입니다 :가장 경이로운 세계 속으로 숨어버린 한 남자의 이야기 ,패트릭 브링리 지음 ;조현주 옮김,웅진씽크빅,2023,9788901276533,848,문학 > 영미문학 > 르포르타주 및 기타,36
72,사랑의 기술 ,에리히 프롬 지음 ;황문수 옮김,문예출판사,2019,9788931011623,181.71,철학 > 심리학 > 각론,36
72,마법소녀 은퇴합니다 :박서련 소설 ,지은이: 박서련,창비,2022,9788936438739,813.7,문학 > 한국문학 > 소설,36
72,치치새가 사는 숲 :장진영 장편소설 ,지은이: 장진영,민음사,2023,9788937473852,813.7,문학 > 한국문학 > 소설,36
72,현대사상 입문 ,지바 마사야 지음 ;김상운 옮김,Arte(북이십일 아르테),2023,9788950927400,166.8,"철학 > 서양철학 > 프랑스, 네덜란드철학",36
72,희랍어 시간 :한강 장편소설 ,지은이: 한강,문학동네,2011,9788954616515,813.62,문학 > 한국문학 > 소설,36
72,우중괴담 :미쓰다 신조 소설 ,지은이: 미쓰다 신조 ;옮긴이: 현정수,더난콘텐츠그룹,2022,9791158791971,833.6,문학 > 일본문학 > 소설,36
72,불편한 편의점 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2021,9791161571188,813.7,문학 > 한국문학 > 소설,36
72,다섯 번째 감각 :김보영 소설집 ,지은이: 김보영,아작,2022,9791166686603,813.7,문학 > 한국문학 > 소설,36
72,너의 유토피아 :정보라 소설집 ,지은이: 정보라,인플루엔셜,2025,9791168342569,813.7,문학 > 한국문학 > 소설,36
72,아이가 없는 집 ,지은이: 알렉스 안도릴 ;옮긴이: 유혜인,필름,2024,9791193262184,859.7,문학 > 독일문학 > 기타 게르만 문학,36
83,대온실 수리 보고서 :김금희 장편소설 ,지은이: 김금희,창비,2024,9788936439651,813.7,문학 > 한국문학 > 소설,35
83,브람스를 좋아하세요 ,프랑수아즈 사강 [지음] ;김남주 옮김,민음사,2008,9788937461798,863,문학 > 프랑스문학 > 소설,35
83,가면산장 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2014,9788990982575,833.6,문학 > 일본문학 > 소설,35
83,악마의 계약서는 만기 되지 않는다 :리러하 장편소설 ,지은이: 리러하,팩토리나인,2022,9791165345839,813.7,문학 > 한국문학 > 소설,35
83,작별인사 :김영하 장편소설 ,지은이: 김영하,복복서가,2022,9791191114225,813.62,문학 > 한국문학 > 소설,35
83,재와 물거품 ,지은이: 김청귤,안전가옥,2021,9791191193114,813.7,문학 > 한국문학 > 소설,35
89,더 셜리 클럽 :박서련 장편소설 ,지은이: 박서련,민음사,2020,9788937473296,813.7,문학 > 한국문학 > 소설,34
89,영원한 천국 :정유정 장편소설 ,지은이: 정유정,은행나무,2024,9791167374561,813.7,문학 > 한국문학 > 소설,34
89,만조를 기다리며 :우리 숨바꼭질 기억해? ,지은이: 조예은,위즈덤하우스,2023,9791168127128,813.7,문학 > 한국문학 > 소설,34
89,이상한 집 :11개의 평면도,우케쓰 지음 ;김은모 옮김,디엔씨미디어,2025,9791192738482,833.6,문학 > 일본문학 > 소설,34
93,블랙 쇼맨과 환상의 여자 ,지은이: 히가시노 게이고 ;옮긴이: 최고은,RHK(알에이치코리아),2023,9788925576633,833.6,문학 > 일본문학 > 소설,33
93,일의 기쁨과 슬픔 :장류진 소설집 ,지은이: 장류진,창비,2019,9788936438036,813.7,문학 > 한국문학 > 소설,33
93,인간 실격,다자이 오사무 지음;김춘미 옮김,민음사,2004,9788937461033,833.6,문학 > 일본문학 > 소설,33
93,용의자 X의 헌신 ,히가시노 게이고 지음 ;양억관 옮김,재인,2017,9788990982704,833.6,문학 > 일본문학 > 소설,33
93,쓰게 될 것 :최진영 소설집 ,지은이: 최진영,안온(안온북스),2024,9791192638379,813.7,문학 > 한국문학 > 소설,33
98,나인 :천선란 장편소설 ,지은이: 천선란,창비,2021,9788936438609,813.7,문학 > 한국문학 > 소설,32
98,리틀 라이프 :한야 야나기하라 장편소설,지은이: 한야 야나기하라 ;옮긴이: 권진아,시공사,2016,9788952776372,843.6,문학 > 영미문학 > 소설,32
98,H마트에서 울다 ,미셸 자우너 지음 ;정혜윤 옮김,문학동네,2022,9788954683371,848,문학 > 영미문학 > 르포르타주 및 기타,32
98,돈은 좋지만 재테크는 겁나는 너에게 ,뿅글이 지음,첨단,2023,9788960306134,327.04,사회과학 > 경제학 > 금융,32
98,심장보다 단단한 토마토 한 알 :고선경 시집 ,지은이: 고선경,열림원,2025,9791170403203,811.7,문학 > 한국문학 > 시,32
98,내가 한 말을 내가 오해하지 않기로 함 ,지은이: 문상훈,위너스북,2024,9791189352745,818,문학 > 한국문학 > 르포르타주 및 기타,32
104,빛과 실 ,지은이: 한강,문학과지성사,2025,9788932043562,814.7,문학 > 한국문학 > 수필,31
104,더 좋은 삶을 위한 철학 ,지은이: 마이클 슈어 ;옮긴이: 염지선,김영사,2023,9788934965909,190,"철학 > 윤리학, 도덕철학 > 윤리학, 도덕철학",31
104,여름을 한 입 베어 물었더니 :이꽃님 장편소설 ,글쓴이: 이꽃님,문학동네,2023,9788954694575,813.7,문학 > 한국문학 > 소설,31
104,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,9788956604992,813.7,문학 > 한국문학 > 소설,31
104,(EBS 다큐프라임) 자본주의 ,EBS MEDIA 기획 ;EBS <자본주의> 제작팀 지음,가나문화콘텐츠,2013,9788957365793,322.01,사회과학 > 경제학 > 경제정책,31
104,"악마와 함께 춤을 :시기, 질투, 분노는 어떻게 삶의 거름이 되는가 ",크리스타 K. 토마슨 지음 ;한재호 옮김,흐름출판,2024,9788965966814,181.7,철학 > 심리학 > 각론,31
104,동경 :김화진 장편소설 ,지은이: 김화진,문학동네,2024,9791141600785,813.7,문학 > 한국문학 > 소설,31
104,노랜드 :천선란 소설집 ,지은이: 천선란,한겨레엔,2022,9791160404944,813.7,문학 > 한국문학 > 소설,31
104,세이노의 가르침 :피보다 진하게 살아라 ,세이노 지음,데이원,2023,9791168473690,325.211,사회과학 > 경제학 > 경영관리,31
104,흰 고래의 흼에 대하여 ,홍한별 지음,위고,2025,9791193044230,818,문학 > 한국문학 > 르포르타주 및 기타,31
114,아버지의 해방일지 :정지아 장편소설 ,지은이: 정지아,창비,2022,9788936438838,813.62,문학 > 한국문학 > 소설,30
114,참을 수 없는 존재의 가벼움 ,지은이: 밀란 쿤데라 ;옮긴이: 이재룡,민음사,2018,9788937437564,892.96,문학 > 기타 제문학 > 인도-유럽계문학,30
114,달리기를 말할 때 내가 하고 싶은 이야기 =What I talk about when I talk about running ,무라카미 하루키 지음 ;임홍빈 옮김,문학사상,2009,9788970128337,834,문학 > 일본문학 > 수필,30
114,호르몬 체인지 :최정화 소설 ,지은이: 최정화,은행나무,2025,9791167375353,813.7,문학 > 한국문학 > 소설,30
118,광인 :이혁진 장편소설 ,지은이: 이혁진,민음사,2023,9788937454677,813.7,문학 > 한국문학 > 소설,29
118,눈부신 안부 :백수린 장편소설 ,지은이: 백수린,문학동네,2023,9788954699372,813.7,문학 > 한국문학 > 소설,29
118,내가 틀릴 수도 있습니다 =숲속의 현자가 전하는 마지막 인생수업 /I may be wrong ,비욘 나티코 린데블라드 지음 ;박미경 옮김,다산북스,2022,9791130689890,220.4,종교 > 불교 > 불교,29
118,달러구트 꿈 백화점 :주문하신 꿈은 매진입니다 ,지은이: 이미예,팩토리나인,2020,9791165341909,813.7,문학 > 한국문학 > 소설,29
118,용의자들 :정해연 장편소설 ,지은이: 정해연,위즈덤하우스,2024,9791171711987,813.7,문학 > 한국문학 > 소설,29
118,GV 빌런 고태경 :2020 한경신춘문예 당선작 ,지은이: 정대건,은행나무,2020,9791190492430,813.7,문학 > 한국문학 > 소설,29
124,"괴물들 :숭배와 혐오, 우리 모두의 딜레마 ",클레어 데더러 지음 ;노지양 옮김,을유문화사,2024,9788932475233,600.13,예술 > 예술 > 예술,28
124,선량한 차별주의자 ,김지혜 지음,창비,2019,9788936477196,334,"사회과학 > 사회학, 사회문제 > 사회문제",28
124,여행의 이유 :김영하 산문 ,지은이: 김영하,문학동네,2019,9788954655972,816.62,"문학 > 한국문학 > 일기, 서간, 기행",28
124,불안 ,지은이: 알랭 드 보통 ;정영목 옮김,은행나무,2012,9788956605593,332.6,"사회과학 > 사회학, 사회문제 > 사회조직 및 제도",28
124,죽여 마땅한 사람들 ,피터 스완슨 지음 ;노진선 옮김,푸른숲,2016,9791156756552,843.6,문학 > 영미문학 > 소설,28
124,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,9791162540640,181.845,철학 > 심리학 > 각론,28
124,로맨스 도파민 ,"지은이: 최영원,우재윤",안전가옥,2024,9791193024652,813.7,문학 > 한국문학 > 소설,28
124,사랑은 하트 모양이 아니야 :김효인 단편집 ,지은이: 김효인,안전가옥,2025,9791193024928,813.7,문학 > 한국문학 > 소설,28
124,결혼·여름 ,지은이: 알베르 카뮈 ;옮긴이: 장소미,녹색광선,2023,9791198375308,864,문학 > 프랑스문학 > 수필,28
133,여름은 오래 그곳에 남아 ,지은이: 마쓰이에 마사시 ;옮긴이: 김춘미,비채,2016,9788934972204,833.6,문학 > 일본문학 > 소설,27
133,싯다르타,헤르만 헤세 지음;박병덕 옮김,민음사,2002,9788937460586,853,문학 > 독일문학 > 소설,27
133,살인자의 기억법 :김영하 장편소설 ,지은이: 김영하,문학동네,2013,9788954622035,813.62,문학 > 한국문학 > 소설,27
133,행성어 서점 :김초엽 짧은 소설 ,지은이: 김초엽 ;그린이: 최인호,마음산책,2021,9788960907003,813.7,문학 > 한국문학 > 소설,27
133,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,9788970129815,843.6,문학 > 영미문학 > 소설,27
133,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침 ,"기시미 이치로,전경아 옮김",인플루엔셜,2014,9788996991342,189.2,철학 > 심리학 > 응용심리학 일반,27
133,맡겨진 소녀 :클레어 키건 소설 ,지은이: 클레어 키건 ;옮긴이: 허진,다산북스,2023,9791130698199,843.6,문학 > 영미문학 > 소설,27
133,조금 망한 사랑 :김지연 소설 ,지은이: 김지연,문학동네,2024,9791141601508,813.7,문학 > 한국문학 > 소설,27
133,사랑에 대해 내가 아는 모든 것 ,돌리 앨더튼 지음 ;김미정 옮김,윌북,2024,9791155817650,848,문학 > 영미문학 > 르포르타주 및 기타,27
133,이상한 집 ,우케쓰 지음 ;김은모 옮김,디앤씨미디어,2022,9791197708572,833.6,문학 > 일본문학 > 소설,27
143,노르웨이의 숲 =Norwegian wood ,지은이: 무라카미 하루키 ;옮긴이: 양억관,민음사,2017,9788937434488,833.6,문학 > 일본문학 > 소설,26
143,고백 :미나토 가나에 장편소설 ,지은이: 미나토 가나에 ;옮긴이: 김선영,비채,2009,9788992036962,833.6,문학 > 일본문학 > 소설,26
143,부자 아빠 가난한 아빠 :20주년 특별 기념판 ,지은이: 로버트 기요사키 ;옮긴이: 안진환,민음인,2018,9791158883591,327.04,사회과학 > 경제학 > 금융,26
143,파타 =문가영 산문집 /Pata ,지은이: 문가영,위즈덤하우스,2024,9791171711581,818,문학 > 한국문학 > 르포르타주 및 기타,26
143,유령해마 :문목하 장편소설 ,지은이: 문목하,아작,2019,9791190394079,813.7,문학 > 한국문학 > 소설,26
143,아홉수 가위 ,지은이: 범유진,안전가옥,2021,9791191193237,813.7,문학 > 한국문학 > 소설,26
143,나는 왜 남들보다 쉽게 지칠까 :무던해 보이지만 누구보다 예민한 HSP를 위한 심리학 ,최재훈 지음,서스테인,2024,9791193388075,182.12,철학 > 심리학 > 차이심리학,26
143,(2500년 동안 사랑받은) 초역 부처의 말 :행복으로 가는 길은 없다 행복이 곧 길이다 ,코이케 류노스케 지음 ;박재현 옮김,콘텐츠그룹 포레스트,2024,9791193506516,224.2,"종교 > 불교 > 법어, 신앙록, 신앙생활",26
143,긴키 지방의 어느 장소에 대하여 :세스지 장편소설 ,지은이: 세스지 ;옮긴이: 전선영,오팬하우스,2025,9791194654063,833.6,문학 > 일본문학 > 소설,26
143,다정한 것이 살아남는다 ,"지은이: 브라이언 헤어,옮긴이: 이민아",디플롯,2021,9791197413025,182.4,철학 > 심리학 > 차이심리학,26
153,달까지 가자 :장류진 장편소설 ,지은이: 장류진,창비,2021,9788936434496,813.7,문학 > 한국문학 > 소설,25
153,삼체 =The three body ,류츠신 지음 ;허유영 옮김,자음과모음,2020,9788954442695,823.7,문학 > 중국문학 > 소설,25
153,흰 :한강 소설 ,지은이: 한강,문학동네,2016,9788954640718,813.62,문학 > 한국문학 > 소설,25
153,너무 한낮의 연애 :김금희 소설 ,지은이: 김금희,문학동네,2016,9788954640756,813.7,문학 > 한국문학 > 소설,25
153,도시와 그 불확실한 벽 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 홍은주,문학동네,2023,9788954699075,833.6,문학 > 일본문학 > 소설,25
153,해바라기가 피지 않는 여름 ,미치오 슈스케 지음 ;김윤수 옮김,들녘,2014,9788975270062,833.6,문학 > 일본문학 > 소설,25
153,흐르는 강물처럼,"셸리 리드 (지은이), 김보람 (옮긴이)",다산책방,2024,9791130649672,,,25
153,고통에 관하여 =정보라 장편소설 /On suffering ,지은이: 정보라,다산책방,2023,9791130698205,813.7,문학 > 한국문학 > 소설,25
153,목소리를 드릴게요 :정세랑 소설집 ,지은이: 정세랑,아작,2020,9791165300005,813.7,문학 > 한국문학 > 소설,25
153,당신이 누군가를 죽였다 ,지은이: 히가시노 게이고 ;옮긴이: 최고은,교보문고,2024,9791170611561,833.6,문학 > 일본문학 > 소설,25
153,하우스 메이드 ,프리다 맥파든 지음 ;김은영 옮김,Book Plaza(북플라자),2023,9791190157551,843.6,문학 > 영미문학 > 소설,25
153,음악소설집 ,"지은이: 김애란,편혜영",Franz(프란츠),2024,9791197325892,813.7,문학 > 한국문학 > 소설,25
153,끝내주는 인생 :이슬아 산문집 ,지은이: 이슬아 ;사진: 이훤,디플롯,2023,9791198278227,818,문학 > 한국문학 > 르포르타주 및 기타,25
153,삶이 흔들릴 때 뇌과학을 읽습니다 :우리의 마음과 행동을 결정하는 두뇌 법칙 25 ,이케가야 유지 지음 ;김준기 옮김,리틀포레스트,2024,9791198704504,511.1813,기술과학 > 의학 > 기초의학,25
153,좋은 사람 도감 ,"묘엔 스구루,이지수 옮김",서교책방,2025,9791198944047,838,문학 > 일본문학 > 르포르타주 및 기타,25
168,찌그러져도 동그라미입니다 :김창완 에세이 ,지은이: 김창완,웅진씽크빅,2024,9788901280684,818,문학 > 한국문학 > 르포르타주 및 기타,24
168,브로콜리 펀치 :이유리 소설집 ,지은이: 이유리,문학과지성사,2021,9788932039114,813.7,문학 > 한국문학 > 소설,24
168,철학은 날씨를 바꾼다 :삶을 쓰다듬는 위안의 책 ,서동욱 지음,김영사,2024,9788934971351,104,"철학 > 철학 > 강연집, 수필집",24
168,8월에 만나요 :가브리엘 가르시아 마르케스 소설 ,지은이: 가브리엘 가르시아 마르케스 ;옮긴이: 송병선,민음사,2024,9788937456480,873,문학 > 스페인문학 > 소설,24
168,여름 ,지은이: 이디스 워튼 ;김욱동 옮김,민음사,2020,9788937463686,843.5,문학 > 영미문학 > 소설,24
168,정의란 무엇인가 ,지은이: 마이클 샌델 ;옮긴이: 김명철,미래엔,2014,9788937834790,193,"철학 > 윤리학, 도덕철학 > 국가 및 정치윤리",24
168,날씨가 좋으면 찾아가겠어요 :이도우 장편소설 ,지은이: 이도우,시공사,2018,9788952791160,813.7,문학 > 한국문학 > 소설,24
168,나주에 대하여 :김화진 소설 ,지은이: 김화진,문학동네,2022,9788954688994,813.7,문학 > 한국문학 > 소설,24
168,고래:천명관 장편소설,천명관 지음,문학동네,2004,9788982819278,813.6,문학 > 한국문학 > 소설,24
168,포스 윙 ,레베카 야로스 지음 ;이수현 옮김,미래엔,2024,9791168418455,843.6,문학 > 영미문학 > 소설,24
168,누굴 죽였을까 :정해연 장편소설 ,지은이: 정해연,교보문고,2024,9791170611028,813.7,문학 > 한국문학 > 소설,24
168,라비우와 링과 ,지은이: 김서해,위즈덤하우스,2024,9791171717064,813.7,문학 > 한국문학 > 소설,24
168,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,9791188331796,327.04,사회과학 > 경제학 > 금융,24
168,"아무튼, 여름 - 내가 그리워한 건 여름이 아니라 여름의 나였다",김신회 (지은이),제철소,2020,9791188343317,,,24
168,마흔에 읽는 쇼펜하우어 :마음의 위기를 다스리는 철학 수업 ,강용수 지음,유노콘텐츠그룹,2023,9791192300818,165.47,"철학 > 서양철학 > 독일, 오스트리아철학",24
183,콘클라베 :신의 선택을 받은자 로버트 해리스 장편소설 ,지은이: 로버트 해리스 ;옮긴이: 조영학,RHK(알에이치코리아),2018,9788925563091,843.5,문학 > 영미문학 > 소설,23
183,서랍에 저녁을 넣어 두었다 :한강 시집 ,지은이: 한강,문학과지성사,2013,9788932024639,811.62,문학 > 한국문학 > 시,23
183,"사람, 장소, 환대 ",김현경 지음,문학과지성사,2015,9788932027265,330,"사회과학 > 사회학, 사회문제 > 사회학, 사회문제",23
183,고상하고 천박하게 ,"지은이: 김사월,이훤",열린책들,2025,9788932924953,818,문학 > 한국문학 > 르포르타주 및 기타,23
183,아몬드 :손원평 장편소설 ,지은이: 손원평,창비,2017,9788936434267,813.7,문학 > 한국문학 > 소설,23
183,포스트맨은 벨을 두 번 울린다 ,제임스 M. 케인 [지음] ;이만식 옮김,민음사,2007,9788937461699,843,문학 > 영미문학 > 소설,23
