순위,도서명,저자,출판사,출판년도,ISBN,KDC,KDC명,대출건수
92,부자 아빠 가난한 아빠 :20주년 특별 기념판 ,지은이: 로버트 기요사키 ;옮긴이: 안진환,민음인,2018,9791158883591,327.04,사회과학 > 경제학 > 금융,32
92,아가미 :구병모 장편소설 ,지은이: 구병모,위즈덤하우스,2018,9791162203392,813.7,문학 > 한국문학 > 소설,32
92,직장 상사 악령 퇴치부 :이사구 연작소설집 ,지은이: 이사구,황금가지,2024,9791170523550,813.7,문학 > 한국문학 > 소설,32
98,불안 세대 :디지털 세계는 우리 아이들을 어떻게 병들게 하는가 ,조너선 하이트 지음 ;이충호 옮김,웅진씽크빅,2024,9788901285894,334.3,"사회과학 > 사회학, 사회문제 > 사회문제",31
98,더 좋은 삶을 위한 철학 ,지은이: 마이클 슈어 ;옮긴이: 염지선,김영사,2023,9788934965909,190,"철학 > 윤리학, 도덕철학 > 윤리학, 도덕철학",31
98,광인 :이혁진 장편소설 ,지은이: 이혁진,민음사,2023,9788937454677,813.7,문학 > 한국문학 > 소설,31
98,돈은 좋지만 재테크는 겁나는 너에게 ,뿅글이 지음,첨단,2023,9788960306134,327.04,사회과학 > 경제학 > 금융,31
98,세계 끝의 버섯 :자본주의의 폐허에서 삶의 가능성에 대하여 ,애나 로웬하웁트 칭 지음 ;노고운 옮김,현실문화(현실문화연구),2023,9788965642855,331.4,"사회과학 > 사회학, 사회문제 > 사회학",31
98,맡겨진 소녀 :클레어 키건 소설 ,지은이: 클레어 키건 ;옮긴이: 허진,다산북스,2023,9791130698199,843.6,문학 > 영미문학 > 소설,31
98,타이탄의 도구들 :1만 시간의 법칙을 깬 거인들의 61가지 전략 ,팀 페리스 지음 ;정지현 옮김,Tornado(토네이도),2017,9791158510619,325.211,사회과학 > 경제학 > 경영관리,31
98,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,9791162540640,181.845,철학 > 심리학 > 각론,31
98,돈의 심리학 :당신은 왜 부자가 되지 못했는가 ,모건 하우절 지음 ;이지연 옮김,인플루엔셜,2021,9791191056372,327.04,사회과학 > 경제학 > 금융,31
98,마흔에 읽는 쇼펜하우어 :마음의 위기를 다스리는 철학 수업 ,강용수 지음,유노콘텐츠그룹,2023,9791192300818,165.47,"철학 > 서양철학 > 독일, 오스트리아철학",31
98,패배의 신호 ,지은이: 프랑수아즈 사강 ;옮긴이: 장소미,녹색광선,2022,9791196554866,863,문학 > 프랑스문학 > 소설,31
109,"사람, 장소, 환대 ",김현경 지음,문학과지성사,2015,9788932027265,330,"사회과학 > 사회학, 사회문제 > 사회학, 사회문제",30
109,노르웨이의 숲 =Norwegian wood ,지은이: 무라카미 하루키 ;옮긴이: 양억관,민음사,2017,9788937434488,833.6,문학 > 일본문학 > 소설,30
109,사서함 110호의 우편물 :이도우 장편소설 ,지은이: 이도우,시공사,2016,9788952782076,813.7,문학 > 한국문학 > 소설,30
109,H마트에서 울다 ,미셸 자우너 지음 ;정혜윤 옮김,문학동네,2022,9788954683371,848,문학 > 영미문학 > 르포르타주 및 기타,30
109,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,9788956604992,813.7,문학 > 한국문학 > 소설,30
109,행성어 서점 :김초엽 짧은 소설 ,지은이: 김초엽 ;그린이: 최인호,마음산책,2021,9788960907003,813.7,문학 > 한국문학 > 소설,30
109,희망 :양귀자 장편소설 ,지은이: 양귀자,쓰다,2020,9788998441081,813.62,문학 > 한국문학 > 소설,30
109,흐르는 강물처럼,"셸리 리드 (지은이), 김보람 (옮긴이)",다산책방,2024,9791130649672,,,30
109,에디토리얼 씽킹 =모든 것이 다 있는 시대의 창조적 사고법 /Editorial thinking ,최혜진 지음,Turtleneck Press(터틀넥프레스),2023,9791198340924,011.4,"총류 > 도서학, 서지학 > 저작권법",30
118,포스트맨은 벨을 두 번 울린다 ,제임스 M. 케인 [지음] ;이만식 옮김,민음사,2007,9788937461699,843,문학 > 영미문학 > 소설,29
118,날씨가 좋으면 찾아가겠어요 :이도우 장편소설 ,지은이: 이도우,시공사,2018,9788952791160,813.7,문학 > 한국문학 > 소설,29
118,가면산장 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2014,9788990982575,833.6,문학 > 일본문학 > 소설,29
118,종의 기원담 :김보영 연작소설 ,지은이: 김보영,아작,2023,9791166687204,813.7,문학 > 한국문학 > 소설,29
118,돈의 속성 :최상위 부자가 말하는 돈에 대한 모든 것 ,지은이: 김승호,Snowfox(스노우폭스북스),2020,9791188331796,327.04,사회과학 > 경제학 > 금융,29
118,미드나잇 라이브러리 ,매트 헤이그 지음 ;노진선 옮김,인플루엔셜,2021,9791191056556,843.6,문학 > 영미문학 > 소설,29
124,찌그러져도 동그라미입니다 :김창완 에세이 ,지은이: 김창완,웅진씽크빅,2024,9788901280684,818,문학 > 한국문학 > 르포르타주 및 기타,28
124,비행운 :김애란 소설집 ,지은이: 김애란,문학과지성사,2012,9788932023151,813.7,문학 > 한국문학 > 소설,28
124,"괴물들 :숭배와 혐오, 우리 모두의 딜레마 ",클레어 데더러 지음 ;노지양 옮김,을유문화사,2024,9788932475233,600.13,예술 > 예술 > 예술,28
124,꿰맨 눈의 마을 :조예은 소설 ,지은이: 조예은,자음과모음,2023,9788954449670,813.7,문학 > 한국문학 > 소설,28
124,"궤도의 밖에서, 나의 룸메이트에게 :전삼혜 장편소설 ",지은이: 전삼혜,문학동네,2021,9788954679527,813.7,문학 > 한국문학 > 소설,28
124,샤워젤과 소다수 :고선경 시집 ,지은이: 고선경,문학동네,2023,9788954696012,811.7,문학 > 한국문학 > 시,28
124,불안 ,지은이: 알랭 드 보통 ;정영목 옮김,은행나무,2012,9788956605593,332.6,"사회과학 > 사회학, 사회문제 > 사회조직 및 제도",28
124,동경 :김화진 장편소설 ,지은이: 김화진,문학동네,2024,9791141600785,813.7,문학 > 한국문학 > 소설,28
124,제철 행복 :김신지 에세이 ,지은이: 김신지,인플루엔셜,2024,9791168341890,818,문학 > 한국문학 > 르포르타주 및 기타,28
124,당신이 누군가를 죽였다 ,지은이: 히가시노 게이고 ;옮긴이: 최고은,교보문고,2024,9791170611561,833.6,문학 > 일본문학 > 소설,28
124,아홉수 가위 ,지은이: 범유진,안전가옥,2021,9791191193237,813.7,문학 > 한국문학 > 소설,28
135,사랑의 이해 :이혁진 장편소설 ,지은이: 이혁진,민음사,2019,9788937439933,813.7,문학 > 한국문학 > 소설,27
135,더 셜리 클럽 :박서련 장편소설 ,지은이: 박서련,민음사,2020,9788937473296,813.7,문학 > 한국문학 > 소설,27
135,삼체 =The three body ,류츠신 지음 ;허유영 옮김,자음과모음,2020,9788954442695,823.7,문학 > 중국문학 > 소설,27
135,각각의 계절 :권여선 소설 ,지은이: 권여선,문학동네,2023,9788954692526,813.7,문학 > 한국문학 > 소설,27
135,용의자 X의 헌신 ,히가시노 게이고 지음 ;양억관 옮김,재인,2017,9788990982704,833.6,문학 > 일본문학 > 소설,27
135,다섯 번째 감각 :김보영 소설집 ,지은이: 김보영,아작,2022,9791166686603,813.7,문학 > 한국문학 > 소설,27
135,명랑한 은둔자 ,지은이: 캐럴라인 냅 ;옮긴이: 김명남,바다출판사,2020,9791189932671,844,문학 > 영미문학 > 수필,27
135,내가 되는 꿈 :최진영 장편소설 ,지은이: 최진영,H(현대문학),2021,9791190885621,813.7,문학 > 한국문학 > 소설,27
135,"어서오세요, 휴남동 서점입니다 :황보름 장편소설 ",지은이: 황보름,클레이하우스,2022,9791197377143,813.7,문학 > 한국문학 > 소설,27
144,역행자 :돈·시간·운명으로부터 완전한 자유를 얻는 7단계 인생 공략집 ,자청 지음,웅진씽크빅,2022,9788901260716,325.211,사회과학 > 경제학 > 경영관리,26
144,나는 메트로폴리탄 미술관의 경비원입니다 :가장 경이로운 세계 속으로 숨어버린 한 남자의 이야기 ,패트릭 브링리 지음 ;조현주 옮김,웅진씽크빅,2023,9788901276533,848,문학 > 영미문학 > 르포르타주 및 기타,26
144,생각 중독 :불안과 후회를 끊어내고 오늘을 사는 법 ,닉 트렌턴 지음 ;박지선 옮김,웅진씽크빅,2024,9788901280486,181.7,철학 > 심리학 > 각론,26
144,데미안 ,지은이: 헤르만 헤세 ;옮긴이: 전영애,민음사,2000,9788937460449,853,문학 > 독일문학 > 소설,26
144,가녀장의 시대 :이슬아 장편소설 ,지은이: 이슬아,문학동네,2022,9788954688796,813.7,문학 > 한국문학 > 소설,26
144,파과 :구병모 장편소설 ,지은이: 구병모,자음과모음,2013,9788957077740,813.7,문학 > 한국문학 > 소설,26
144,파친코 :이민진 장편소설 ,지은이: 이민진 ;옮긴이: 신승미,인플루엔셜,2022,9791168340510,843.6,문학 > 영미문학 > 소설,26
144,(2500년 동안 사랑받은) 초역 부처의 말 :행복으로 가는 길은 없다 행복이 곧 길이다 ,코이케 류노스케 지음 ;박재현 옮김,콘텐츠그룹 포레스트,2024,9791193506516,224.2,"종교 > 불교 > 법어, 신앙록, 신앙생활",26
152,인생의 해상도 :단조로운 일상 속 빛나는 순간을 발견하는 감각 ,유병욱 지음,RHK(알에이치코리아),2024,9788925574288,818,문학 > 한국문학 > 르포르타주 및 기타,25
152,나는 오래된 거리처럼 너를 사랑하고 :진은영 시집 ,지은이: 진은영,문학과지성사,2022,9788932040448,811.7,문학 > 한국문학 > 시,25
152,우리는 여전히 삶을 사랑하는가 ,지은이: 에리히 프롬 ;옮긴이: 장혜경,김영사,2022,9788934949671,181.71,철학 > 심리학 > 각론,25
152,철학은 날씨를 바꾼다 :삶을 쓰다듬는 위안의 책 ,서동욱 지음,김영사,2024,9788934971351,104,"철학 > 철학 > 강연집, 수필집",25
152,디디의 우산 :황정은 연작소설 ,지은이: 황정은,창비,2019,9788936437541,813.7,문학 > 한국문학 > 소설,25
152,인간 실격,다자이 오사무 지음;김춘미 옮김,민음사,2004,9788937461033,833.6,문학 > 일본문학 > 소설,25
152,1차원이 되고 싶어 :박상영 장편소설 ,지은이: 박상영,문학동네,2021,9788954682749,813.7,문학 > 한국문학 > 소설,25
152,상실의 시대 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 유유정,문학사상,2011,9788970123691,833.6,문학 > 일본문학 > 소설,25
152,사랑에 대해 내가 아는 모든 것 ,돌리 앨더튼 지음 ;김미정 옮김,윌북,2024,9791155817650,848,문학 > 영미문학 > 르포르타주 및 기타,25
152,노랜드 :천선란 소설집 ,지은이: 천선란,한겨레엔,2022,9791160404944,813.7,문학 > 한국문학 > 소설,25
152,아침에는 죽음을 생각하는 것이 좋다 ,지은이: 김영민,어크로스,2018,9791160560640,818,문학 > 한국문학 > 르포르타주 및 기타,25
152,세이노의 가르침 :피보다 진하게 살아라 ,세이노 지음,데이원,2023,9791168473690,325.211,사회과학 > 경제학 > 경영관리,25
152,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까 :쇼펜하우어 아포리즘 ,아르투어 쇼펜하우어 지음 ;김욱 편역,콘텐츠그룹 포레스트,2023,9791192625553,165.47,"철학 > 서양철학 > 독일, 오스트리아철학",25
152,쓰게 될 것 :최진영 소설집 ,지은이: 최진영,안온(안온북스),2024,9791192638379,813.7,문학 > 한국문학 > 소설,25
166,사랑의 기술 ,에리히 프롬 지음 ;황문수 옮김,문예출판사,2019,9788931011623,181.71,철학 > 심리학 > 각론,24
166,나인 :천선란 장편소설 ,지은이: 천선란,창비,2021,9788936438609,813.7,문학 > 한국문학 > 소설,24
166,두고 온 여름 :성해나 소설 ,지은이: 성해나,창비,2023,9788936439002,813.7,문학 > 한국문학 > 소설,24
166,8월에 만나요 :가브리엘 가르시아 마르케스 소설 ,지은이: 가브리엘 가르시아 마르케스 ;옮긴이: 송병선,민음사,2024,9788937456480,873,문학 > 스페인문학 > 소설,24
166,가재가 노래하는 곳 :델리아 오언스 장편소설 ,지은이: 델리아 오언스 ;옮긴이: 김선형,살림출판사,2019,9788952240569,843.6,문학 > 영미문학 > 소설,24
166,이토록 평범한 미래 :김연수 소설 ,지은이: 김연수,문학동네,2022,9788954680004,813.62,문학 > 한국문학 > 소설,24
166,트러스트 :에르난 디아스 장편소설 ,지은이: 에르난 디아스 ;옮긴이: 강동혁,문학동네,2023,9788954691673,843.6,문학 > 영미문학 > 소설,24
166,슬픔을 공부하는 슬픔 :신형철 산문 ,지은이: 신형철,한겨레출판,2018,9791160401967,814.7,문학 > 한국문학 > 수필,24
166,남에게 보여주려고 인생을 낭비하지 마라 :쇼펜하우어 소품집 ,아르투어 쇼펜하우어 지음 ;박제헌 옮김,Page2(페이지2북스),2023,9791169850445,165.47,"철학 > 서양철학 > 독일, 오스트리아철학",24
166,개구리가 되고 싶어 ,지은이: 김화진,위즈덤하우스,2024,9791171717262,813.7,문학 > 한국문학 > 소설,24
166,여자 셋이 모이면 집이 커진다 :김은하 에세이 ,지은이: 김은하,서스테인,2024,9791193388143,818,문학 > 한국문학 > 르포르타주 및 기타,24
177,튜브 :손원평 장편소설 ,지은이: 손원평,창비,2022,9788936434625,813.7,문학 > 한국문학 > 소설,23
177,언러키 스타트업 :정지음 시트콤소설 ,지은이: 정지음,민음사,2022,9788937427343,813.7,문학 > 한국문학 > 소설,23
177,한국이 싫어서 :장강명 장편소설 ,장강명 지음,민음사,2015,9788937473074,813.7,문학 > 한국문학 > 소설,23
177,리틀 라이프 :한야 야나기하라 장편소설,지은이: 한야 야나기하라 ;옮긴이: 권진아,시공사,2016,9788952776372,843.6,문학 > 영미문학 > 소설,23
177,흰 :한강 소설 ,지은이: 한강,문학동네,2016,9788954640718,813.62,문학 > 한국문학 > 소설,23
177,애쓰지 않아도 :최은영 짧은 소설 ,지은이: 최은영 ;그린이: 김세희,마음산책,2022,9788960907348,813.7,문학 > 한국문학 > 소설,23
177,작은 땅의 야수들 :김주혜 장편소설 ,지은이: 김주혜 ;옮긴이: 박소현,다산북스,2022,9791130693927,843.6,문학 > 영미문학 > 소설,23
177,인간의 흑역사 ,지은이: 톰 필립스 ;옮긴이: 홍한결,윌북,2019,9791155812396,900,역사 > 역사 > 역사,23
177,욕구들 :여성은 왜 원하는가 ,캐럴라인 냅 지음 ;정지인 옮김,북하우스 퍼블리셔스,2021,9791164051069,337.1,"사회과학 > 사회학, 사회문제 > 여성문제",23
177,녹나무의 파수꾼 =The camphorwood custodian ,저자: 히가시노 게이고 ;옮긴이: 양윤옥,소미미디어,2020,9791165075064,833.6,문학 > 일본문학 > 소설,23
